id,from,to,name,highway,length_m,osm_id
E40275,5461574378,5461574379,,residential,35.5,567363097
E40276,386284419,5461574380,,living_street,47.0,567363098
E40277,5461574380,386284419,,living_street,47.0,567363098
E40278,4916415603,12146408424,Jalan Waru Raya,residential,8.2,567363099
E40279,12146408424,4916415603,Jalan Waru Raya,residential,8.2,567363099
E40280,12146408424,4916415602,Jalan Waru Raya,residential,18.4,567363099
E40281,4916415602,12146408424,Jalan Waru Raya,residential,18.4,567363099
E40282,4916415602,8499144687,Jalan Waru Raya,residential,36.2,567363099
E40283,8499144687,4916415602,Jalan Waru Raya,residential,36.2,567363099
E40284,8499144687,4916415601,Jalan Waru Raya,residential,14.7,567363099
E40285,4916415601,8499144687,Jalan Waru Raya,residential,14.7,567363099
E40286,4916415601,12145049332,Jalan Waru Raya,residential,18.4,567363099
E40287,12145049332,4916415601,Jalan Waru Raya,residential,18.4,567363099
E40288,12145049332,4916415600,Jalan Waru Raya,residential,3.6,567363099
E40289,4916415600,12145049332,Jalan Waru Raya,residential,3.6,567363099
E40290,4916415600,4918288788,Jalan Waru Raya,residential,54.7,567363099
E40291,4918288788,4916415600,Jalan Waru Raya,residential,54.7,567363099
E40292,4918288788,4916415598,Jalan Waru Raya,residential,42.6,567363099
E40293,4916415598,4918288788,Jalan Waru Raya,residential,42.6,567363099
E40294,4916415598,386284307,Jalan Waru Raya,residential,6.1,567363099
E40295,386284307,4916415598,Jalan Waru Raya,residential,6.1,567363099
E40296,4918289136,12145049344,Jalan Bukit Asri 11,residential,21.1,567363101
E40297,12145049344,4918289136,Jalan Bukit Asri 11,residential,21.1,567363101
E40298,12145049344,6280436794,Jalan Bukit Asri 11,residential,18.0,567363101
E40299,6280436794,12145049344,Jalan Bukit Asri 11,residential,18.0,567363101
E40300,6280436794,386284315,Jalan Bukit Asri 11,residential,5.9,567363101
E40301,386284315,6280436794,Jalan Bukit Asri 11,residential,5.9,567363101
E40302,386284322,4918289136,Jalan Bukit Asri 11,residential,27.6,567363102
E40303,4918289136,386284322,Jalan Bukit Asri 11,residential,27.6,567363102
E40304,386284417,5461574382,,residential,50.9,567363103
E40305,5461574382,386284417,,residential,50.9,567363103
E40306,5461574309,5461574391,,residential,24.4,567363106
E40307,5461574391,5461574309,,residential,24.4,567363106
E40308,5461574391,5461574390,,residential,36.6,567363106
E40309,5461574390,5461574391,,residential,36.6,567363106
E40310,5461574396,5461574395,,residential,63.3,567363111
E40311,5461574395,5461574396,,residential,63.3,567363111
E40312,5461574398,5461574397,,residential,71.5,567363112
E40313,5461574397,5461574398,,residential,71.5,567363112
E40314,5461574405,12145075319,,residential,71.7,567363113
E40315,12145075319,5461574405,,residential,71.7,567363113
E40316,5461574402,5461574400,,residential,47.5,567363115
E40317,5461574400,5461574402,,residential,47.5,567363115
E40318,5461574400,5461574394,,residential,67.8,567363115
E40319,5461574394,5461574400,,residential,67.8,567363115
E40320,5461574428,5461574429,,residential,14.7,567363116
E40321,5461574429,5461574428,,residential,14.7,567363116
E40322,5461574429,6280181947,,residential,9.2,567363116
E40323,6280181947,5461574429,,residential,9.2,567363116
E40324,6280181947,5461574431,,residential,13.9,567363116
E40325,5461574431,6280181947,,residential,13.9,567363116
E40326,5461574431,5461574400,,residential,38.6,567363116
E40327,5461574400,5461574431,,residential,38.6,567363116
E40328,5461574400,5461574396,,residential,38.7,567363116
E40329,5461574396,5461574400,,residential,38.7,567363116
E40330,5461574396,5461574398,,residential,38.7,567363116
E40331,5461574398,5461574396,,residential,38.7,567363116
E40332,5461574398,5461574405,,residential,38.1,567363116
E40333,5461574405,5461574398,,residential,38.1,567363116
E40334,5461573850,12146475483,,residential,9.9,567363117
E40335,12146475483,5461573850,,residential,9.9,567363117
E40336,5461574409,5461574408,,residential,101.9,567363118
E40337,5461574408,5461574409,,residential,101.9,567363118
E40338,5461574424,5461574426,,residential,103.8,567363126
E40339,5461574426,5461574424,,residential,103.8,567363126
E40340,5461574426,5461574410,,residential,97.1,567363126
E40341,5461574410,5461574426,,residential,97.1,567363126
E40342,5461573850,5461574408,,residential,38.6,567363128
E40343,5461574408,5461573850,,residential,38.6,567363128
E40344,5461574408,5461574426,,residential,39.9,567363128
E40345,5461574426,5461574408,,residential,39.9,567363128
E40346,5461574426,6280191981,,residential,86.5,567363128
E40347,6280191981,5461574426,,residential,86.5,567363128
E40348,5461574449,5461574448,,residential,132.2,567363136
E40349,5461574448,5461574449,,residential,132.2,567363136
E40350,5461574468,5461574450,,residential,153.1,567363137
E40351,5461574450,5461574468,,residential,153.1,567363137
E40352,5461574469,5461574453,,residential,163.3,567363139
E40353,5461574453,5461574469,,residential,163.3,567363139
E40354,5461574455,5461574454,,residential,170.7,567363140
E40355,5461574454,5461574455,,residential,170.7,567363140
E40356,5461574456,5461574459,,residential,166.7,567363141
E40357,5461574459,5461574456,,residential,166.7,567363141
E40358,5461574457,5461574471,,residential,165.4,567363144
E40359,5461574471,5461574457,,residential,165.4,567363144
E40360,5461574471,5461574456,,residential,54.8,567363146
E40361,5461574456,5461574471,,residential,54.8,567363146
E40362,5461574456,5461574455,,residential,47.9,567363146
E40363,5461574455,5461574456,,residential,47.9,567363146
E40364,5461574455,5461574469,,residential,46.2,567363146
E40365,5461574469,5461574455,,residential,46.2,567363146
E40366,5461574469,5461574468,,residential,47.5,567363146
E40367,5461574468,5461574469,,residential,47.5,567363146
E40368,5461574468,5461574449,,residential,45.2,567363146
E40369,5461574449,5461574468,,residential,45.2,567363146
E40370,5461574449,5461574465,,residential,78.6,567363146
E40371,5461574465,5461574449,,residential,78.6,567363146
E40372,5461574491,408870189,Jalan Belimbing Raya,residential,42.8,567363150
E40373,408870189,5461574491,Jalan Belimbing Raya,residential,42.8,567363150
E40374,9069272376,5461574486,,service,8.0,567363151
E40375,5461574486,9069272376,,service,8.0,567363151
E40376,5461574486,5461574478,,service,215.5,567363151
E40377,5461574478,5461574486,,service,215.5,567363151
E40378,4918288801,4918288782,,residential,61.9,567363154
E40379,4918288782,4918288801,,residential,61.9,567363154
E40380,5507170295,5507170289,,residential,44.7,567363155
E40381,5507170289,5507170295,,residential,44.7,567363155
E40382,5461574489,5507170285,Jalan DD,residential,38.1,567363156
E40383,5507170285,5461574489,Jalan DD,residential,38.1,567363156
E40384,5507170285,5461574488,Jalan DD,residential,43.4,567363156
E40385,5461574488,5507170285,Jalan DD,residential,43.4,567363156
E40386,5461574493,8499083012,Jalan Flamboyan,living_street,32.6,567363158
E40387,8499083012,5461574493,Jalan Flamboyan,living_street,32.6,567363158
E40388,8499083012,4918288809,Jalan Flamboyan,living_street,36.3,567363158
E40389,4918288809,8499083012,Jalan Flamboyan,living_street,36.3,567363158
E40390,4916415603,5461574495,Jalan Waru Raya,residential,42.4,567363160
E40391,5461574495,4916415603,Jalan Waru Raya,residential,42.4,567363160
E40392,5461574496,5461574501,Green Sedayu Bizpark,service,75.2,567363162
E40393,5461574501,5461574496,Green Sedayu Bizpark,service,75.2,567363162
E40394,5461574503,5461574499,Green Sedayu Bizpark,service,91.3,567363164
E40395,5461574499,5461574503,Green Sedayu Bizpark,service,91.3,567363164
E40396,5461574504,5461574503,Green Sedayu Bizpark,service,241.6,567363166
E40397,5461574503,5461574504,Green Sedayu Bizpark,service,241.6,567363166
E40398,5461574510,5461574500,,service,37.4,567363167
E40399,5461574500,5461574510,,service,37.4,567363167
E40400,5461574502,5461574501,Green Sedayu Bizpark,service,231.1,567363169
E40401,5461574501,5461574502,Green Sedayu Bizpark,service,231.1,567363169
E40402,5461574499,5461574496,Green Sedayu Bizpark,service,101.7,567363171
E40403,5461574496,5461574499,Green Sedayu Bizpark,service,101.7,567363171
E40404,5461574512,5461574511,Green Sedayu Bizpark,service,157.6,567363173
E40405,5461574511,5461574512,Green Sedayu Bizpark,service,157.6,567363173
E40406,6436003172,5461574505,Green Sedayu Bizpark,service,11.1,567363175
E40407,5461574505,6436003172,Green Sedayu Bizpark,service,11.1,567363175
E40408,5461574505,5461574502,Green Sedayu Bizpark,service,90.8,567363175
E40409,5461574502,5461574505,Green Sedayu Bizpark,service,90.8,567363175
E40410,5461574502,5461574504,Green Sedayu Bizpark,service,94.2,567363175
E40411,5461574504,5461574502,Green Sedayu Bizpark,service,94.2,567363175
E40412,5461574504,9470397248,Green Sedayu Bizpark,service,63.2,567363175
E40413,9470397248,5461574504,Green Sedayu Bizpark,service,63.2,567363175
E40414,9470397248,5461574507,Green Sedayu Bizpark,service,39.4,567363175
E40415,5461574507,9470397248,Green Sedayu Bizpark,service,39.4,567363175
E40416,5461574507,9470397246,Green Sedayu Bizpark,service,13.8,567363175
E40417,9470397246,5461574507,Green Sedayu Bizpark,service,13.8,567363175
E40418,9470397246,5461574510,Green Sedayu Bizpark,service,237.2,567363175
E40419,5461574510,9470397246,Green Sedayu Bizpark,service,237.2,567363175
E40420,5461574521,5461574511,Green Sedayu Bizpark,service,100.0,567363177
E40421,5461574511,5461574521,Green Sedayu Bizpark,service,100.0,567363177
E40422,5461574511,5461574513,Green Sedayu Bizpark,service,228.6,567363177
E40423,5461574513,5461574511,Green Sedayu Bizpark,service,228.6,567363177
E40424,5461574513,5461574515,Green Sedayu Bizpark,service,35.6,567363177
E40425,5461574515,5461574513,Green Sedayu Bizpark,service,35.6,567363177
E40426,5461574522,5461574560,,service,22.9,567363179
E40427,5461574560,5461574522,,service,22.9,567363179
E40428,5461574523,5461574522,,service,30.8,567363181
E40429,5461574522,5461574523,,service,30.8,567363181
E40430,5461574528,5461574560,,service,114.9,567363184
E40431,5461574560,5461574528,,service,114.9,567363184
E40432,5461574533,5461574532,,service,205.6,567363186
E40433,5461574532,5461574533,,service,205.6,567363186
E40434,5461574557,5461574534,,service,204.9,567363188
E40435,5461574534,5461574557,,service,204.9,567363188
E40436,5461574537,5461574536,,service,204.0,567363189
E40437,5461574536,5461574537,,service,204.0,567363189
E40438,5461574540,5461574539,,service,203.2,567363191
E40439,5461574539,5461574540,,service,203.2,567363191
E40440,5461574543,5461574542,,service,202.3,567363193
E40441,5461574542,5461574543,,service,202.3,567363193
E40442,5461574542,5461574541,,service,176.0,567363193
E40443,5461574541,5461574542,,service,176.0,567363193
E40444,5461574545,5461574542,,service,49.7,567363195
E40445,5461574542,5461574545,,service,49.7,567363195
E40446,5461574542,5461574539,,service,53.4,567363195
E40447,5461574539,5461574542,,service,53.4,567363195
E40448,5461574539,5461574536,,service,51.0,567363195
E40449,5461574536,5461574539,,service,51.0,567363195
E40450,5461574536,5461574534,,service,52.7,567363195
E40451,5461574534,5461574536,,service,52.7,567363195
E40452,5461574534,5461574532,,service,62.3,567363195
E40453,5461574532,5461574534,,service,62.3,567363195
E40454,5461574532,5461574544,,service,60.8,567363195
E40455,5461574544,5461574532,,service,60.8,567363195
E40456,5461574552,5461574541,,service,47.4,567363197
E40457,5461574541,5461574552,,service,47.4,567363197
E40458,5461574541,5461574538,,service,53.4,567363197
E40459,5461574538,5461574541,,service,53.4,567363197
E40460,5461574538,5461574535,,service,51.0,567363197
E40461,5461574535,5461574538,,service,51.0,567363197
E40462,5461574535,5461574550,,service,53.4,567363197
E40463,5461574550,5461574535,,service,53.4,567363197
E40464,5461574550,5461574531,,service,65.7,567363197
E40465,5461574531,5461574550,,service,65.7,567363197
E40466,5461574531,5461574544,,service,187.2,567363197
E40467,5461574544,5461574531,,service,187.2,567363197
E40468,5461574544,5461574546,,service,207.0,567363197
E40469,5461574546,5461574544,,service,207.0,567363197
E40470,5461574556,5461574545,,service,200.5,567363201
E40471,5461574545,5461574556,,service,200.5,567363201
E40472,5461574545,5461574552,,service,175.5,567363201
E40473,5461574552,5461574545,,service,175.5,567363201
E40474,5461574533,5461574557,,service,60.0,567363203
E40475,5461574557,5461574533,,service,60.0,567363203
E40476,5461574557,5461574537,,service,52.7,567363203
E40477,5461574537,5461574557,,service,52.7,567363203
E40478,5461574537,5461574540,,service,49.7,567363203
E40479,5461574540,5461574537,,service,49.7,567363203
E40480,5461574540,5461574543,,service,52.1,567363203
E40481,5461574543,5461574540,,service,52.1,567363203
E40482,5461574543,5461574556,,service,50.1,567363203
E40483,5461574556,5461574543,,service,50.1,567363203
E40484,5461574560,5461574559,,service,76.7,567363205
E40485,5461574559,5461574560,,service,76.7,567363205
E40486,5461574559,5461574546,,service,37.7,567363205
E40487,5461574546,5461574559,,service,37.7,567363205
E40488,4918288342,4918288339,Gang Pintu Air I,living_street,41.8,567363207
E40489,4918288339,4918288342,Gang Pintu Air I,living_street,41.8,567363207
E40490,4918288339,4918288334,Gang Pintu Air I,living_street,35.7,567363215
E40491,4918288334,4918288339,Gang Pintu Air I,living_street,35.7,567363215
E40492,4918288364,4918288362,,living_street,10.5,567363220
E40493,4918288362,4918288364,,living_street,10.5,567363220
E40494,4918288394,4918288364,,living_street,46.4,567363221
E40495,4918288364,4918288394,,living_street,46.4,567363221
E40496,4918288529,13070920536,Jalan Mawar,living_street,25.1,567363223
E40497,13070920536,4918288529,Jalan Mawar,living_street,25.1,567363223
E40498,13070920536,4918288526,Jalan Mawar,living_street,10.1,567363223
E40499,4918288526,13070920536,Jalan Mawar,living_street,10.1,567363223
E40500,4918288549,13893081792,Jalan Kampung Buaran,living_street,34.1,567363224
E40501,13893081792,4918288549,Jalan Kampung Buaran,living_street,34.1,567363224
E40502,13893081792,13893081782,Jalan Kampung Buaran,living_street,13.7,567363224
E40503,13893081782,13893081792,Jalan Kampung Buaran,living_street,13.7,567363224
E40504,13893081782,7298384749,Jalan Kampung Buaran,living_street,27.4,567363224
E40505,7298384749,13893081782,Jalan Kampung Buaran,living_street,27.4,567363224
E40506,4918288546,4918288549,Jalan Kampung Buaran,living_street,32.8,567363225
E40507,4918288549,4918288546,Jalan Kampung Buaran,living_street,32.8,567363225
E40508,4918288544,4918288546,Jalan Kampung Buaran,living_street,36.8,567363226
E40509,4918288546,4918288544,Jalan Kampung Buaran,living_street,36.8,567363226
E40510,5461574580,5461574578,,residential,54.1,567363232
E40511,5461574578,5461574580,,residential,54.1,567363232
E40512,5461574584,5461574583,,residential,53.1,567363233
E40513,5461574583,5461574584,,residential,53.1,567363233
E40514,5461574583,12146416019,,residential,82.1,567363233
